deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,OrX,OrY,OrZ,GyX,GyY,GyZ
50,0.01,-0.08,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.04,-0.11,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.02,-0.08,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,-0.00
50,0.04,-0.09,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.10,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.06,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.03,-0.10,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
51,0.04,-0.09,-0.45,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.02,-0.08,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.01,-0.00
50,0.02,-0.08,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.03,-0.09,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.01,0.00
50,0.02,-0.08,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.03,-0.07,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.02,-0.10,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.09,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.01,-0.10,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.10,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.11,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.04,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.01,-0.10,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.02,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.08,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.02,-0.09,-0.38,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.03,-0.10,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.05,-0.09,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,-0.00
50,0.04,-0.07,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.04,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,0.00
50,0.03,-0.11,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.02,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.08,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.05,-0.07,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.01,0.00
50,0.03,-0.08,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.11,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.02,-0.07,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.01,0.00
50,0.03,-0.10,-0.46,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.03,-0.08,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.05,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.01,-0.00
50,0.03,-0.07,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.05,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.01,0.00
50,0.03,-0.08,-0.45,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.02,-0.10,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.04,-0.10,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.03,-0.07,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.04,-0.08,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.10,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.03,-0.08,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.01,-0.00
50,0.03,-0.11,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,0.00
50,0.03,-0.08,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.01,-0.00
50,0.04,-0.10,-0.45,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.02,-0.11,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.11,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,-0.00
50,0.03,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.08,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.04,-0.10,-0.45,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.01,0.00
50,0.03,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.07,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.04,-0.07,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.01,0.00
50,0.04,-0.11,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.08,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.01,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.02,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.04,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,-0.00
50,0.03,-0.09,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
51,0.04,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.01,0.00,-0.00
50,0.04,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.01,0.00,-0.00
50,0.04,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.12,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.02,-0.07,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.01,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.09,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.02,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.02,-0.09,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.09,-0.45,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.01,-0.08,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.02,-0.10,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,-0.00
50,0.03,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.01,0.00,0.00
50,0.03,-0.11,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.02,-0.09,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.04,-0.08,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.02,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.02,-0.07,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.04,-0.10,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.10,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.10,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.05,-0.07,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.10,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.02,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.03,-0.06,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
51,0.05,-0.09,-0.38,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.04,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.03,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.04,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.03,-0.10,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,-0.00
50,0.02,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,-0.00
50,0.03,-0.09,-0.45,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.03,-0.09,-0.38,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.05,-0.09,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.02,-0.07,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.02,-0.08,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.11,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,-0.00
50,0.02,-0.11,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.02,-0.11,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.04,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.03,-0.11,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.11,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,-0.00
50,0.02,-0.11,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.10,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.04,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.02,-0.11,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.01,-0.08,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.01,0.00
50,0.01,-0.08,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.02,-0.09,-0.37,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.02,-0.10,-0.38,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.04,-0.11,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.05,-0.06,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,0.00
50,0.03,-0.08,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.01,-0.07,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.03,-0.09,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.02,-0.08,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.01,0.00
50,0.02,-0.06,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.04,-0.10,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.03,-0.10,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,-0.00
50,0.02,-0.09,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.02,-0.08,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.01,0.00
50,0.04,-0.11,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.04,-0.10,-0.44,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.09,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.02,-0.10,-0.39,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,0.00
50,0.07,-0.07,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.01,0.00,0.00
50,0.07,-0.07,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.08,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.02,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.01,0.00
50,0.04,-0.10,-0.45,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.01,0.00
50,0.03,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.13,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,0.00
50,0.03,-0.11,-0.43,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,0.00
50,0.03,-0.08,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,0.00,-0.00
50,0.05,-0.08,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.04,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.02,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.03,-0.09,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.08,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.06,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
50,0.03,-0.09,-0.40,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.00,-0.00,0.00
51,0.04,-0.10,-0.42,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,0.00
50,0.03,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,-0.01,-0.00,-0.00
50,0.00,-0.07,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,-0.00,-0.00
50,0.02,-0.10,-0.41,-0.27,-0.11,9.80,339.13,-1.63,0.63,0.00,0.00,-0.00
50,0.18,-0.02,-0.41,-0.27,-0.11,9.80,339.44,-1.63,0.63,-0.01,0.00,-0.10
50,-0.39,-1.92,0.72,-0.27,-0.11,9.80,340.19,-1.63,0.69,-0.01,0.02,-0.48
50,-0.13,2.77,0.71,-0.45,-0.11,9.79,340.25,-2.63,0.63,0.04,0.55,0.31
50,-0.19,-1.96,5.63,-0.96,0.43,9.74,343.13,-5.63,-2.50,1.54,1.92,-1.57
50,-1.84,-0.99,-4.82,-2.43,0.54,9.48,344.13,-14.31,-3.25,0.26,1.87,0.18
50,1.29,-0.42,0.13,-2.03,0.63,9.57,344.13,-11.94,-3.75,0.14,-1.14,-0.05
50,0.69,-0.75,0.39,-1.54,0.88,9.64,344.19,-9.00,-5.25,0.42,-1.29,0.09
50,-0.10,-0.38,-3.26,-0.97,1.14,9.69,344.13,-5.69,-6.69,0.88,-1.16,0.33
50,-0.59,0.58,-2.50,-0.72,1.36,9.68,343.56,-4.19,-8.00,-0.19,-0.07,0.13
50,0.36,1.13,-2.61,-0.34,1.13,9.73,343.25,-2.00,-6.63,-0.19,-0.75,0.10
50,0.78,-0.61,-4.87,-0.18,1.16,9.73,343.06,-1.06,-6.81,-0.25,-0.18,-0.06
50,0.19,-0.73,-1.66,-0.68,0.99,9.73,343.56,-4.00,-5.81,-0.21,1.92,-0.31
50,-3.49,0.07,9.23,-1.66,0.68,9.63,344.31,-9.75,-4.00,-1.07,1.47,-0.46
50,-2.03,1.65,3.05,-1.33,0.52,9.70,344.63,-7.81,-3.06,0.50,-2.32,0.26
50,0.27,0.60,-2.44,-0.43,0.85,9.75,344.00,-2.50,-4.94,0.35,-1.21,0.27
50,1.02,-0.86,-3.27,0.21,0.80,9.77,343.50,1.19,-4.69,-0.32,-0.82,0.31
50,1.26,-1.35,-2.37,0.31,0.57,9.78,343.13,1.81,-3.38,-0.44,0.30,-0.08
50,-0.66,-0.06,1.25,0.05,0.48,9.79,343.63,0.25,-2.75,-0.06,0.36,-0.16
50,0.17,0.44,-0.82,0.00,0.49,9.79,343.88,0.00,-2.88,0.03,-0.06,-0.11
50,0.01,0.13,-0.41,-0.04,0.47,9.79,344.13,-0.25,-2.75,-0.11,0.21,-0.06
50,-0.18,-0.12,0.35,-0.12,0.38,9.79,344.38,-0.69,-2.25,-0.21,-0.05,-0.12
50,0.43,-0.43,-1.03,-0.08,0.35,9.79,344.50,-0.44,-2.06,0.01,-0.01,-0.03
50,-0.10,0.13,0.14,-0.14,0.30,9.80,344.69,-0.81,-1.75,-0.11,0.22,-0.06
50,0.30,-0.04,-0.60,-0.17,0.27,9.80,344.69,-1.00,-1.56,-0.10,-0.04,0.02
50,0.11,-0.10,0.06,-0.20,0.21,9.80,344.69,-1.19,-1.19,-0.14,0.08,-0.02
51,0.03,0.13,-0.29,-0.21,0.12,9.80,344.69,-1.25,-0.69,-0.20,-0.06,0.03
50,0.14,-0.08,-0.49,-0.19,0.09,9.80,344.50,-1.12,-0.56,-0.06,-0.03,0.05
50,0.02,-0.08,-0.35,-0.18,0.05,9.80,344.50,-1.06,-0.31,-0.06,-0.01,-0.02
50,0.23,-0.10,-0.76,-0.15,-0.01,9.80,344.56,-0.88,0.06,-0.18,0.01,-0.04
50,0.03,0.00,-0.23,-0.20,-0.14,9.80,344.69,-1.12,0.81,-0.30,0.15,-0.05
50,-0.04,-0.20,-0.26,-0.21,-0.24,9.80,344.75,-1.25,1.37,-0.16,-0.01,-0.02
50,-0.04,0.05,-0.29,-0.21,-0.33,9.79,344.75,-1.25,1.81,-0.20,-0.01,0.01
50,0.18,-0.17,-0.62,-0.18,-0.38,9.79,344.75,-1.12,2.25,-0.03,-0.05,0.01
50,0.14,-0.02,-0.23,-0.20,-0.39,9.79,344.81,-1.12,2.31,-0.06,0.06,-0.01
50,0.29,0.04,-0.40,-0.20,-0.44,9.79,344.81,-1.19,2.63,-0.05,-0.10,-0.03
50,0.09,0.18,-0.39,-0.17,-0.45,9.79,344.88,-1.00,2.63,-0.05,-0.08,-0.01
50,-0.02,0.15,-0.30,-0.16,-0.47,9.79,344.88,-0.94,2.75,-0.10,-0.05,0.01
50,0.11,0.02,-0.49,-0.13,-0.51,9.79,344.75,-0.81,2.94,-0.07,-0.06,0.04
50,0.05,0.00,-0.41,-0.14,-0.54,9.79,344.69,-0.75,3.13,-0.03,0.10,0.02
50,-0.02,0.10,-0.28,-0.15,-0.57,9.78,344.69,-0.88,3.31,0.01,-0.01,0.01
50,0.13,0.05,-0.81,-0.13,-0.55,9.79,344.63,-0.75,3.19,0.05,0.02,0.01
50,0.04,0.01,-0.30,-0.17,-0.47,9.79,344.63,-0.94,2.94,0.41,0.12,0.07
50,0.10,-0.08,-0.29,-0.20,-0.34,9.79,344.44,-1.19,2.00,0.04,-0.07,-0.01
50,0.13,0.05,-0.56,-0.19,-0.33,9.79,344.44,-1.06,2.00,0.04,0.04,0.01
50,-0.03,-0.32,0.18,-0.22,-0.25,9.80,344.31,-1.25,1.56,0.21,0.07,0.07
50,0.28,0.07,-0.84,-0.16,-0.32,9.79,344.31,-1.00,1.81,-0.20,-0.17,-0.05
50,0.09,0.08,-0.17,-0.17,-0.34,9.79,344.38,-1.00,2.00,-0.06,0.02,-0.04
50,0.06,-0.11,-0.29,-0.15,-0.38,9.79,344.44,-0.94,2.19,-0.09,-0.07,-0.01
50,0.05,-0.01,-0.45,-0.13,-0.41,9.79,344.50,-0.75,2.38,-0.02,-0.01,-0.02
50,0.01,0.10,-0.39,-0.13,-0.41,9.79,344.50,-0.75,2.38,0.00,-0.02,-0.01
50,0.07,-0.02,-0.44,-0.12,-0.40,9.79,344.50,-0.69,2.31,0.00,0.01,-0.01
50,0.03,-0.16,-0.27,-0.12,-0.40,9.79,344.56,-0.69,2.31,0.03,0.02,-0.01
50,0.00,-0.17,-0.36,-0.09,-0.44,9.79,344.63,-0.50,2.56,-0.16,-0.09,-0.03
50,0.21,0.25,-0.67,-0.04,-0.58,9.78,344.81,-0.25,3.44,-0.18,-0.16,-0.09
50,0.07,0.15,-0.45,-0.02,-0.59,9.78,344.94,-0.12,3.44,-0.03,-0.09,-0.05
50,-0.03,0.00,-0.33,-0.02,-0.63,9.78,345.00,-0.12,3.63,-0.12,0.02,-0.02
50,-0.02,-0.08,-0.33,0.00,-0.66,9.78,345.06,0.00,3.88,0.02,-0.01,0.01
50,0.09,0.06,-0.47,0.02,-0.66,9.78,345.06,0.12,3.88,-0.00,-0.03,-0.00
50,0.06,0.14,-0.32,0.02,-0.69,9.78,345.06,0.12,4.06,-0.08,-0.01,0.00
50,-0.02,-0.08,-0.46,0.02,-0.69,9.78,345.06,0.12,4.00,0.04,-0.02,0.01
50,0.15,0.08,-0.45,0.04,-0.69,9.78,345.06,0.19,4.00,-0.06,-0.07,-0.01
50,0.07,-0.10,-0.35,0.06,-0.69,9.78,345.00,0.31,4.00,0.04,-0.00,0.02
50,0.12,-0.03,-0.46,0.06,-0.69,9.78,345.00,0.37,4.06,0.04,0.03,0.01
50,-0.04,0.05,-0.40,0.04,-0.69,9.78,345.00,0.19,4.00,-0.01,0.02,0.00
50,0.10,0.01,-0.60,0.05,-0.66,9.78,345.00,0.25,3.81,0.08,0.03,0.00
50,0.10,-0.15,-0.44,0.02,-0.64,9.78,345.00,0.12,3.75,-0.00,0.01,0.02
50,0.05,-0.05,-0.44,0.00,-0.61,9.78,344.94,0.00,3.56,0.04,0.01,-0.01
50,0.00,0.02,-0.25,0.00,-0.62,9.78,344.94,0.00,3.63,0.00,0.01,0.01
50,0.09,0.06,-0.43,0.01,-0.64,9.78,344.94,0.00,3.69,-0.07,-0.03,0.01
50,0.05,0.02,-0.44,0.02,-0.65,9.78,344.94,0.12,3.81,0.00,-0.03,-0.00
50,0.01,0.01,-0.32,0.01,-0.65,9.78,344.94,0.06,3.81,0.00,-0.04,-0.00
50,0.02,0.11,-0.38,0.03,-0.64,9.78,344.94,0.12,3.75,0.00,-0.03,0.00
50,-0.02,0.09,-0.32,0.05,-0.64,9.78,344.94,0.25,3.75,0.03,-0.07,0.01
50,-0.03,0.02,-0.27,0.08,-0.61,9.78,344.75,0.44,3.56,0.06,-0.06,0.08
50,0.06,-0.24,0.02,0.12,-0.65,9.78,344.56,0.69,3.75,-0.19,-0.15,0.03
50,-0.13,-0.12,-0.24,0.23,-0.76,9.77,344.56,1.31,4.44,-0.16,-0.33,0.03
50,0.00,0.12,0.01,0.39,-0.86,9.76,344.44,2.25,5.00,-0.40,-0.32,0.00
50,0.25,0.34,-0.19,0.56,-1.17,9.71,344.31,3.25,6.88,-0.78,-0.45,0.07
50,0.31,-0.19,-0.07,0.73,-1.58,9.64,344.19,4.25,9.31,-1.08,-0.30,-0.01
50,0.44,-0.33,0.04,0.93,-2.52,9.42,345.19,5.44,14.94,-2.57,-0.22,-0.53
50,0.25,-0.19,-0.70,1.17,-3.59,9.04,346.75,6.88,21.62,-2.32,-0.67,-0.51
50,0.77,-0.22,-1.22,1.54,-4.52,8.56,348.00,9.00,27.81,-2.23,-0.81,-0.33
50,0.38,0.19,-1.37,1.87,-5.37,7.98,348.94,11.00,33.94,-2.16,-0.77,-0.33
51,0.53,-0.52,-2.48,2.31,-6.05,7.36,349.44,13.63,39.38,-2.13,-0.90,-0.26
50,0.35,-0.10,-2.02,2.56,-6.95,6.41,349.94,15.13,47.25,-3.15,-0.58,-0.14
50,0.71,-0.82,-1.15,2.80,-7.74,5.31,350.56,16.56,55.50,-2.50,-0.92,0.01
50,0.71,0.43,-1.02,3.11,-8.33,4.11,350.75,18.50,63.69,-2.93,-1.37,-0.37
50,0.38,-1.19,-2.75,3.72,-8.67,2.64,352.56,22.31,73.00,-3.22,-1.54,-0.87
50,0.12,-1.36,-0.43,4.05,-8.78,1.61,354.44,24.37,79.56,-1.33,-0.14,-0.43
50,-0.48,0.59,-0.46,4.37,-8.73,0.85,356.63,26.44,84.37,-1.60,-0.98,-0.64
50,-0.01,-0.19,0.59,4.64,-8.63,0.19,357.31,28.25,88.62,-0.94,-0.57,-0.27
50,0.29,-0.02,1.20,4.47,-8.72,-0.19,357.44,27.12,91.25,-0.92,0.30,0.84
50,-0.92,0.49,0.24,4.18,-8.85,-0.36,357.50,25.25,92.31,-0.65,0.44,0.77
